Epoch: 1	 Loss: 5.110750477600098	 Accuracy: 0.01322
Epoch: 2	 Loss: 4.715810397491455	 Accuracy: 0.03331
Epoch: 3	 Loss: 4.336061372375489	 Accuracy: 0.06446
Epoch: 4	 Loss: 4.040768922042846	 Accuracy: 0.09707
Epoch: 5	 Loss: 3.8345574127197266	 Accuracy: 0.12513
Epoch: 6	 Loss: 3.655893382034302	 Accuracy: 0.15041
Epoch: 7	 Loss: 3.500370926589966	 Accuracy: 0.17606
Epoch: 8	 Loss: 3.344989278640747	 Accuracy: 0.20177
Epoch: 9	 Loss: 3.2227055963134768	 Accuracy: 0.22343
Epoch: 10	 Loss: 3.120098580322266	 Accuracy: 0.2416
Epoch: 11	 Loss: 3.0129243745422363	 Accuracy: 0.26247
Epoch: 12	 Loss: 2.919117018585205	 Accuracy: 0.27916
Epoch: 13	 Loss: 2.835423685760498	 Accuracy: 0.29576
Epoch: 14	 Loss: 2.7417115771484375	 Accuracy: 0.31396
Epoch: 15	 Loss: 2.6651196064758302	 Accuracy: 0.32988
Epoch: 16	 Loss: 2.5840125162506102	 Accuracy: 0.34798
Epoch: 17	 Loss: 2.498765048675537	 Accuracy: 0.3668
Epoch: 18	 Loss: 2.4299955932617188	 Accuracy: 0.37909
Epoch: 19	 Loss: 2.3520277681732176	 Accuracy: 0.39572
Epoch: 20	 Loss: 2.2784396728515626	 Accuracy: 0.41203
Epoch: 21	 Loss: 2.198026499862671	 Accuracy: 0.42959
Epoch: 22	 Loss: 2.1283770586776734	 Accuracy: 0.44429
Epoch: 23	 Loss: 2.060543577880859	 Accuracy: 0.45841
Epoch: 24	 Loss: 1.995721534347534	 Accuracy: 0.47212
Epoch: 25	 Loss: 1.9210298467254638	 Accuracy: 0.48905
Epoch: 26	 Loss: 1.858896852493286	 Accuracy: 0.50266
Epoch: 27	 Loss: 1.7964920104598998	 Accuracy: 0.51864
Epoch: 28	 Loss: 1.7254970757293702	 Accuracy: 0.53329
Epoch: 29	 Loss: 1.6647418222808839	 Accuracy: 0.54722
Epoch: 30	 Loss: 1.5963879828643799	 Accuracy: 0.56204
Epoch: 31	 Loss: 1.536615746231079	 Accuracy: 0.57676
